L(T-1),L(T-2),L(T-24),L(T-48),P(T-1),P(T-2),P(T-24),P(T-48),Day,Season,L(T)
5851.31,6226.07,5556.84,5815.68,4220.19,3724.6,7872.36,7532.96,0,1,5423.63
5423.63,5851.31,5443.48,6101.38,5025.53,4220.19,11375.2,10942.77,0,1,5403.23
5403.23,5423.63,5900.31,6709.42,7902.21,5025.53,9999,11250.22,0,1,6085.88
6085.88,5403.23,4468.9,5847.6,5747.08,7902.21,11874.89,12000,0,1,5567.48
5567.48,6085.88,3898.84,5862.02,9624.97,5747.08,12000,12000,0,1,5049.58
5049.58,5567.48,4327.35,5921.13,9462.06,9624.97,11500.3,10162.74,0,1,5018.58
5018.58,5049.58,4757.88,7112.38,5999.43,9462.06,10075.72,8303.32,0,1,5120.84
5120.84,5018.58,4772.73,7205.75,5974.03,5999.43,10600.51,8591.25,0,1,5858.5
5858.5,5120.84,5763.03,7175.48,6142.75,5974.03,11250.04,7326.8,0,1,6526.81
6526.81,5858.5,7170.46,7095.88,5500.14,6142.75,5429.45,10100.61,0,1,7530.26
7530.26,6526.81,7741.21,7905.85,8162.26,5500.14,4879.04,8250.51,0,1,8105.77
8105.77,7530.26,7596.19,7829.63,7052.7,8162.26,4519.47,6575.52,0,1,8225.43
8225.43,8105.77,7467.35,7437.79,5782.23,7052.7,4540.34,5997.57,0,1,7881.72
7881.72,8225.43,7255.61,6990,5651.42,5782.23,4729.18,8435.72,0,1,7324.99
7324.99,7881.72,6675.73,6888.77,6894.96,5651.42,5029.67,11125.22,0,1,6982.38
6982.38,7324.99,6764.88,5495.35,7843.45,6894.96,9275.28,12000,0,1,6273.87
6273.87,6982.38,5736.63,4664.12,10149.83,7843.45,12000,12000,0,1,5743.95
5743.95,6273.87,5449.68,4797.77,12000,10149.83,10900.03,12000,0,1,5575.78
5575.78,5743.95,5167.23,5292.7,11149.94,12000,6390.47,12000,0,1,5135
5135,5575.78,6250.73,6053.15,7466.63,11149.94,6130.29,10702.88,0,1,5966.55
5966.55,5135,6953.55,6335.58,7250.43,7466.63,5013.57,8847.12,0,1,6331.95
6331.95,5966.55,7046.39,6934.28,5377.13,7250.43,4182.01,6987.89,0,1,6762.45
6762.45,6331.95,6226.07,6479.3,4461.48,5377.13,3724.6,5000.27,0,1,6203
6203,6762.45,5851.31,5872.7,3641.84,4461.48,4220.19,6157.15,0,1,5845.58
5845.58,6203,5423.63,5556.84,4466.36,3641.84,5025.53,7872.36,0,1,5809.08
5809.08,5845.58,5403.23,5443.48,6200.51,4466.36,7902.21,11375.2,0,1,5779.3
5779.3,5809.08,6085.88,5900.31,10563.49,6200.51,5747.08,9999,0,1,5859.83
5859.83,5779.3,5567.48,4468.9,10338.67,10563.49,9624.97,11874.89,0,1,5311.43
5311.43,5859.83,5049.58,3898.84,9703.62,10338.67,9462.06,12000,0,1,5095.2
5095.2,5311.43,5018.58,4327.35,11999.88,9703.62,5999.43,11500.3,0,1,4805.78
4805.78,5095.2,5120.84,4757.88,7777.6,11999.88,5974.03,10075.72,0,1,5088.13
5088.13,4805.78,5858.5,4772.73,7544.71,7777.6,6142.75,10600.51,0,1,5461.76
5461.76,5088.13,6526.81,5763.03,8666.21,7544.71,5500.14,11250.04,0,1,6652.01
6652.01,5461.76,7530.26,7170.46,8482.99,8666.21,8162.26,5429.45,0,1,7786.3
7786.3,6652.01,8105.77,7741.21,9434.71,8482.99,7052.7,4879.04,0,1,8814.92
8814.92,7786.3,8225.43,7596.19,7485.91,9434.71,5782.23,4519.47,0,1,8379.86
8379.86,8814.92,7881.72,7467.35,5524.03,7485.91,5651.42,4540.34,0,1,7912.89
7912.89,8379.86,7324.99,7255.61,4893.98,5524.03,6894.96,4729.18,0,1,7695.2
7695.2,7912.89,6982.38,6675.73,6748.03,4893.98,7843.45,5029.67,0,1,7347.6
7347.6,7695.2,6273.87,6764.88,8950.67,6748.03,10149.83,9275.28,0,1,6932.25
6932.25,7347.6,5743.95,5736.63,11882.47,8950.67,12000,12000,0,1,6641.87
6641.87,6932.25,5575.78,5449.68,12000,11882.47,11149.94,10900.03,0,1,6114.38
6114.38,6641.87,5135,5167.23,11132.52,12000,7466.63,6390.47,0,1,5484.25
5484.25,6114.38,5966.55,6250.73,8850.56,11132.52,7250.43,6130.29,0,1,6643.95
6643.95,5484.25,6331.95,6953.55,8316.73,8850.56,5377.13,5013.57,0,1,6790.7
6790.7,6643.95,6762.45,7046.39,6250.16,8316.73,4461.48,4182.01,0,1,7103.98
7103.98,6790.7,6203,6226.07,4627.19,6250.16,3641.84,3724.6,0,1,6837.79
6837.79,7103.98,5845.58,5851.31,3915.57,4627.19,4466.36,4220.19,0,1,6596.26
6596.26,6837.79,5809.08,5423.63,4706.57,3915.57,6200.51,5025.53,0,1,6277.07
6277.07,6596.26,5779.3,5403.23,6959.65,4706.57,10563.49,7902.21,0,1,6064.2
6064.2,6277.07,5859.83,6085.88,11500.22,6959.65,10338.67,5747.08,0,1,5916.74
5916.74,6064.2,5311.43,5567.48,12000,11500.22,9703.62,9624.97,0,1,5482.75
5482.75,5916.74,5095.2,5049.58,10787.16,12000,11999.88,9462.06,0,1,5208.27
5208.27,5482.75,4805.78,5018.58,12000,10787.16,7777.6,5999.43,0,1,4935.2
4935.2,5208.27,5088.13,5120.84,8866.3,12000,7544.71,5974.03,0,1,4838.71
4838.71,4935.2,5461.76,5858.5,8499.33,8866.3,8666.21,6142.75,0,1,4703.45
4703.45,4838.71,6652.01,6526.81,9700.74,8499.33,8482.99,5500.14,0,1,5844.48
5844.48,4703.45,7786.3,7530.26,9650.72,9700.74,9434.71,8162.26,1,1,7266.44
7266.44,5844.48,8814.92,8105.77,9121.88,9650.72,7485.91,7052.7,1,1,7806.92
7806.92,7266.44,8379.86,8225.43,6503.37,9121.88,5524.03,5782.23,1,1,8053
8053,7806.92,7912.89,7881.72,5083,6503.37,4893.98,5651.42,1,1,8056.37
8056.37,8053,7695.2,7324.99,5087.07,5083,6748.03,6894.96,1,1,7405.3
7405.3,8056.37,7347.6,6982.38,6960.11,5087.07,8950.67,7843.45,1,1,7299.96
7299.96,7405.3,6932.25,6273.87,7873.53,6960.11,11882.47,10149.83,1,1,7753.18
7753.18,7299.96,6641.87,5743.95,8009.63,7873.53,12000,12000,1,1,7517.08
7517.08,7753.18,6114.38,5575.78,8444.35,8009.63,11132.52,11149.94,1,1,6653.38
6653.38,7517.08,5484.25,5135,7258.56,8444.35,8850.56,7466.63,1,1,6116.3
6116.3,6653.38,6643.95,5966.55,8275.35,7258.56,8316.73,7250.43,1,1,6285.13
6285.13,6116.3,6790.7,6331.95,6266.3,8275.35,6250.16,5377.13,1,1,6774.85
6774.85,6285.13,7103.98,6762.45,5123.98,6266.3,4627.19,4461.48,1,1,6226.18
6226.18,6774.85,6837.79,6203,4126.43,5123.98,3915.57,3641.84,1,1,5922.8
5922.8,6226.18,6596.26,5845.58,3591.2,4126.43,4706.57,4466.36,1,1,6093.9
6093.9,5922.8,6277.07,5809.08,3934.9,3591.2,6959.65,6200.51,1,1,6466.69
6466.69,6093.9,6064.2,5779.3,4654.9,3934.9,11500.22,10563.49,1,1,7002.2
7002.2,6466.69,5916.74,5859.83,4995.21,4654.9,12000,10338.67,1,1,7265.23
7265.23,7002.2,5482.75,5311.43,4792.75,4995.21,10787.16,9703.62,1,1,6249.68
6249.68,7265.23,5208.27,5095.2,5880.03,4792.75,12000,11999.88,1,1,6209.35
6209.35,6249.68,4935.2,4805.78,7851.88,5880.03,8866.3,7777.6,1,1,5905
5905,6209.35,4838.71,5088.13,7210.9,7851.88,8499.33,7544.71,1,1,5344.03
5344.03,5905,4703.45,5461.76,6129.68,7210.9,9700.74,8666.21,1,1,5766.12
5766.12,5344.03,5844.48,6652.01,7662.32,6129.68,9650.72,8482.99,1,1,6534.14
6534.14,5766.12,7266.44,7786.3,8443.07,7662.32,9121.88,9434.71,0,1,6592.58
6592.58,6534.14,7806.92,8814.92,5022.93,8443.07,6503.37,7485.91,0,1,6526.43
6526.43,6592.58,8053,8379.86,4395.92,5022.93,5083,5524.03,0,1,6186.33
6186.33,6526.43,8056.37,7912.89,3904.17,4395.92,5087.07,4893.98,0,1,6080.48
6080.48,6186.33,7405.3,7695.2,3752.07,3904.17,6960.11,6748.03,0,1,6264.08
6264.08,6080.48,7299.96,7347.6,4316.16,3752.07,7873.53,8950.67,0,1,7010.38
7010.38,6264.08,7753.18,6932.25,5724.92,4316.16,8009.63,11882.47,0,1,7615.58
7615.58,7010.38,7517.08,6641.87,8635.99,5724.92,8444.35,12000,0,1,7812.92
7812.92,7615.58,6653.38,6114.38,11999.88,8635.99,7258.56,11132.52,0,1,6477.65
6477.65,7812.92,6116.3,5484.25,9726.55,11999.88,8275.35,8850.56,0,1,6161.12
6161.12,6477.65,6285.13,6643.95,11500.08,9726.55,6266.3,8316.73,0,1,7077.1
7077.1,6161.12,6774.85,6790.7,7459.84,11500.08,5123.98,6250.16,0,1,7286.98
7286.98,7077.1,6226.18,7103.98,5792.98,7459.84,4126.43,4627.19,0,1,5900.35
5900.35,7286.98,5922.8,6837.79,4105.01,5792.98,3591.2,3915.57,0,1,5387.28
5387.28,5900.35,6093.9,6596.26,3566.59,4105.01,3934.9,4706.57,0,1,5462.1
5462.1,5387.28,6466.69,6277.07,4157.39,3566.59,4654.9,6959.65,0,1,6618.7
6618.7,5462.1,7002.2,6064.2,5681.94,4157.39,4995.21,11500.22,0,1,7048.4
7048.4,6618.7,7265.23,5916.74,6180.65,5681.94,4792.75,12000,0,1,6819.25
6819.25,7048.4,6249.68,5482.75,5018.52,6180.65,5880.03,10787.16,0,1,6416.45
6416.45,6819.25,6209.35,5208.27,9102.23,5018.52,7851.88,12000,0,1,5682.5
5682.5,6416.45,5905,4935.2,11999.83,9102.23,7210.9,8866.3,0,1,6090.48
6090.48,5682.5,5344.03,4838.71,7590.6,11999.83,6129.68,8499.33,0,1,5935.48
5935.48,6090.48,5766.12,4703.45,7090.95,7590.6,7662.32,9700.74,0,1,5913.93
5913.93,5935.48,6534.14,5844.48,7273.82,7090.95,8443.07,9650.72,0,1,6062.48
6062.48,5913.93,6592.58,7266.44,8200.46,7273.82,5022.93,9121.88,0,1,7245.54
7245.54,6062.48,6526.43,7806.92,7510.36,8200.46,4395.92,6503.37,0,1,7848.7
7848.7,7245.54,6186.33,8053,6219.37,7510.36,3904.17,5083,0,1,7921.83
7921.83,7848.7,6080.48,8056.37,4893.42,6219.37,3752.07,5087.07,0,1,7481.45
7481.45,7921.83,6264.08,7405.3,4696.21,4893.42,4316.16,6960.11,0,1,7398.71
7398.71,7481.45,7010.38,7299.96,5308.78,4696.21,5724.92,7873.53,0,1,7469.34
7469.34,7398.71,7615.58,7753.18,7434.7,5308.78,8635.99,8009.63,0,1,8177.15
8177.15,7469.34,7812.92,7517.08,11457.63,7434.7,11999.88,8444.35,0,1,7997.67
7997.67,8177.15,6477.65,6653.38,12000,11457.63,9726.55,7258.56,0,1,6923.13
6923.13,7997.67,6161.12,6116.3,7339.24,12000,11500.08,8275.35,0,1,6721.33
6721.33,6923.13,7077.1,6285.13,6034.94,7339.24,7459.84,6266.3,0,1,6934.28
6934.28,6721.33,7286.98,6774.85,5999.15,6034.94,5792.98,5123.98,0,1,6727.2
6727.2,6934.28,5900.35,6226.18,4608.62,5999.15,4105.01,4126.43,0,1,6150.73
6150.73,6727.2,5387.28,5922.8,3782.72,4608.62,3566.59,3591.2,0,1,5526.8
5526.8,6150.73,5462.1,6093.9,3444.7,3782.72,4157.39,3934.9,0,1,5993.71
5993.71,5526.8,6618.7,6466.69,3569.05,3444.7,5681.94,4654.9,0,1,5604.72
5604.72,5993.71,7048.4,7002.2,3928.5,3569.05,6180.65,4995.21,0,1,7151.88
7151.88,5604.72,6819.25,7265.23,4312.65,3928.5,5018.52,4792.75,0,1,7131.95
7131.95,7151.88,6416.45,6249.68,4276.74,4312.65,9102.23,5880.03,0,1,5895.32
5895.32,7131.95,5682.5,6209.35,4852.34,4276.74,11999.83,7851.88,0,1,5211.37
5211.37,5895.32,6090.48,5905,5319.81,4852.34,7590.6,7210.9,0,1,4691.83
4691.83,5211.37,5935.48,5344.03,4850.78,5319.81,7090.95,6129.68,0,1,5087.9
5087.9,4691.83,5913.93,5766.12,4800.02,4850.78,7273.82,7662.32,0,1,4709.68
4709.68,5087.9,6062.48,6534.14,5624.27,4800.02,8200.46,8443.07,0,1,4989.31
4989.31,4709.68,7245.54,6592.58,6314.48,5624.27,7510.36,5022.93,0,1,5457.94
5457.94,4989.31,7848.7,6526.43,4762.02,6314.48,6219.37,4395.92,0,1,5747.95
5747.95,5457.94,7921.83,6186.33,4633.89,4762.02,4893.42,3904.17,0,1,5830.7
5830.7,5747.95,7481.45,6080.48,4403.72,4633.89,4696.21,3752.07,0,1,5799.76
5799.76,5830.7,7398.71,6264.08,3848.31,4403.72,5308.78,4316.16,0,1,5628.84
5628.84,5799.76,7469.34,7010.38,3910.21,3848.31,7434.7,5724.92,0,1,5013.87
5013.87,5628.84,8177.15,7615.58,4412.55,3910.21,11457.63,8635.99,0,1,5197.3
5197.3,5013.87,7997.67,7812.92,4480.41,4412.55,12000,11999.88,0,1,5472.93
5472.93,5197.3,6923.13,6477.65,4770.51,4480.41,7339.24,9726.55,0,1,4043.18
4043.18,5472.93,6721.33,6161.12,3657.68,4770.51,6034.94,11500.08,0,1,4617.05
4617.05,4043.18,6934.28,7077.1,3622.91,3657.68,5999.15,7459.84,0,1,5034.98
5034.98,4617.05,6727.2,7286.98,3261.24,3622.91,4608.62,5792.98,0,1,5551.65
5551.65,5034.98,6150.73,5900.35,3000.55,3261.24,3782.72,4105.01,0,1,5569.23
5569.23,5551.65,5526.8,5387.28,2998.79,3000.55,3444.7,3566.59,0,1,4885.95
4885.95,5569.23,5993.71,5462.1,2990.31,2998.79,3569.05,4157.39,0,1,5055.85
5055.85,4885.95,5604.72,6618.7,2992.71,2990.31,3928.5,5681.94,0,1,4930.88
4930.88,5055.85,7151.88,7048.4,3000.2,2992.71,4312.65,6180.65,0,1,4739.88
4739.88,4930.88,7131.95,6819.25,3364.26,3000.2,4276.74,5018.52,0,1,3605.09
3605.09,4739.88,5895.32,6416.45,3448.98,3364.26,4852.34,9102.23,0,1,3348.57
3348.57,3605.09,5211.37,5682.5,3867.81,3448.98,5319.81,11999.83,0,1,3780.22
3780.22,3348.57,4691.83,6090.48,3834.84,3867.81,4850.78,7590.6,0,1,3802.15
3802.15,3780.22,5087.9,5935.48,4024.03,3834.84,4800.02,7090.95,0,1,3725.8
3725.8,3802.15,4709.68,5913.93,4064.05,4024.03,5624.27,7273.82,0,1,3288.33
3288.33,3725.8,4989.31,6062.48,3588.51,4064.05,6314.48,8200.46,0,1,3125.4
3125.4,3288.33,5457.94,7245.54,3804.35,3588.51,4762.02,7510.36,0,1,5841.56
5841.56,3125.4,5747.95,7848.7,6457.16,3804.35,4633.89,6219.37,0,1,5953.35
5953.35,5841.56,5830.7,7921.83,5894.15,6457.16,4403.72,4893.42,0,1,5867.82
5867.82,5953.35,5799.76,7481.45,5499.55,5894.15,3848.31,4696.21,0,1,5871.37
5871.37,5867.82,5628.84,7398.71,4986.87,5499.55,3910.21,5308.78,0,1,5855.39
5855.39,5871.37,5013.87,7469.34,5293.91,4986.87,4412.55,7434.7,0,1,5256.15
5256.15,5855.39,5197.3,8177.15,5412.19,5293.91,4480.41,11457.63,0,1,6161.2
6161.2,5256.15,5472.93,7997.67,6661.34,5412.19,4770.51,12000,0,1,7822.1
7822.1,6161.2,4043.18,6923.13,6337.22,6661.34,3657.68,7339.24,0,1,7260.83
7260.83,7822.1,4617.05,6721.33,4514.29,6337.22,3622.91,6034.94,0,1,6399.05
6399.05,7260.83,5034.98,6934.28,4611.83,4514.29,3261.24,5999.15,0,1,7716.11
7716.11,6399.05,5551.65,6727.2,4531.67,4611.83,3000.55,4608.62,0,1,7322.4
7322.4,7716.11,5569.23,6150.73,4355.03,4531.67,2998.79,3782.72,0,1,7102.4
7102.4,7322.4,4885.95,5526.8,3775.33,4355.03,2990.31,3444.7,0,1,6117.78
6117.78,7102.4,5055.85,5993.71,3480.9,3775.33,2992.71,3569.05,0,1,6905.4
6905.4,6117.78,4930.88,5604.72,3717.8,3480.9,3000.2,3928.5,0,1,7389.44
7389.44,6905.4,4739.88,7151.88,4452.89,3717.8,3364.26,4312.65,0,1,7739.16
7739.16,7389.44,3605.09,7131.95,5018.9,4452.89,3448.98,4276.74,0,1,7960.09
7960.09,7739.16,3348.57,5895.32,4567.19,5018.9,3867.81,4852.34,0,1,6911.73
6911.73,7960.09,3780.22,5211.37,6292.86,4567.19,3834.84,5319.81,0,1,5561.03
5561.03,6911.73,3802.15,4691.83,8121.96,6292.86,4024.03,4850.78,0,1,5763.43
5763.43,5561.03,3725.8,5087.9,7213.89,8121.96,4064.05,4800.02,0,1,6376.58
6376.58,5763.43,3288.33,4709.68,6458.31,7213.89,3588.51,5624.27,0,1,6437.97
6437.97,6376.58,3125.4,4989.31,6364.92,6458.31,3804.35,6314.48,0,1,7430.13
7430.13,6437.97,5841.56,5457.94,6800.55,6364.92,6457.16,4762.02,0,1,7739.18
7739.18,7430.13,5953.35,5747.95,4747.03,6800.55,5894.15,4633.89,0,1,7434.07
7434.07,7739.18,5867.82,5830.7,4401.57,4747.03,5499.55,4403.72,0,1,7405.33
7405.33,7434.07,5871.37,5799.76,4231.8,4401.57,4986.87,3848.31,0,1,7398.48
7398.48,7405.33,5855.39,5628.84,4153.87,4231.8,5293.91,3910.21,0,1,7152.37
7152.37,7398.48,5256.15,5013.87,4458.62,4153.87,5412.19,4412.55,0,1,7416.19
7416.19,7152.37,6161.2,5197.3,5034.66,4458.62,6661.34,4480.41,0,1,8028.68
8028.68,7416.19,7822.1,5472.93,6596.32,5034.66,6337.22,4770.51,0,1,8550.24
8550.24,8028.68,7260.83,4043.18,7601.29,6596.32,4514.29,3657.68,0,1,7765.53
7765.53,8550.24,6399.05,4617.05,5520.33,7601.29,4611.83,3622.91,0,1,7088.16
7088.16,7765.53,7716.11,5034.98,6055.9,5520.33,4531.67,3261.24,0,1,7315.8
7315.8,7088.16,7322.4,5551.65,4819.51,6055.9,4355.03,3000.55,0,1,7499.5
7499.5,7315.8,7102.4,5569.23,4715.14,4819.51,3775.33,2998.79,0,1,7333.44
7333.44,7499.5,6117.78,4885.95,4199.35,4715.14,3480.9,2990.31,0,1,6469.6
6469.6,7333.44,6905.4,5055.85,3640.37,4199.35,3717.8,2992.71,0,1,6906.18
6906.18,6469.6,7389.44,4930.88,4037.94,3640.37,4452.89,3000.2,0,1,6853.65
6853.65,6906.18,7739.16,4739.88,4520.55,4037.94,5018.9,3364.26,0,1,8373.1
8373.1,6853.65,7960.09,3605.09,6039.55,4520.55,4567.19,3448.98,0,1,8243.8
8243.8,8373.1,6911.73,3348.57,5325.25,6039.55,6292.86,3867.81,0,1,6824.96
6824.96,8243.8,5561.03,3780.22,7074.71,5325.25,8121.96,3834.84,0,1,5896.23
5896.23,6824.96,5763.43,3802.15,9224.86,7074.71,7213.89,4024.03,0,1,5911.36
5911.36,5896.23,6376.58,3725.8,7301.39,9224.86,6458.31,4064.05,0,1,6142.38
6142.38,5911.36,6437.97,3288.33,5669.24,7301.39,6364.92,3588.51,0,1,6360.92
6360.92,6142.38,7430.13,3125.4,6593.18,5669.24,6800.55,3804.35,0,1,7068.32
7068.32,6360.92,7739.18,5841.56,6749.07,6593.18,4747.03,6457.16,0,1,7990.7
7990.7,7068.32,7434.07,5953.35,5271.43,6749.07,4401.57,5894.15,0,1,7814.47
7814.47,7990.7,7405.33,5867.82,4690.69,5271.43,4231.8,5499.55,0,1,7459.52
7459.52,7814.47,7398.48,5871.37,4434.95,4690.69,4153.87,4986.87,0,1,7157
7157,7459.52,7152.37,5855.39,4324.4,4434.95,4458.62,5293.91,0,1,7299.18
7299.18,7157,7416.19,5256.15,4735.91,4324.4,5034.66,5412.19,0,1,7810
7810,7299.18,8028.68,6161.2,5940.22,4735.91,6596.32,6661.34,0,1,8004.28
8004.28,7810,8550.24,7822.1,7649.02,5940.22,7601.29,6337.22,0,1,7876.57
7876.57,8004.28,7765.53,7260.83,9200.27,7649.02,5520.33,4514.29,0,1,6849.55
6849.55,7876.57,7088.16,6399.05,5124.88,9200.27,6055.9,4611.83,0,1,7003.25
7003.25,6849.55,7315.8,7716.11,5250.72,5124.88,4819.51,4531.67,0,1,6901.88
6901.88,7003.25,7499.5,7322.4,4739.63,5250.72,4715.14,4355.03,0,1,6888.63
6888.63,6901.88,7333.44,7102.4,4253.9,4739.63,4199.35,3775.33,0,1,6769.9
6769.9,6888.63,6469.6,6117.78,3862.12,4253.9,3640.37,3480.9,0,1,5465.15
5465.15,6769.9,6906.18,6905.4,3466.57,3862.12,4037.94,3717.8,0,1,6297.48
6297.48,5465.15,6853.65,7389.44,3629.08,3466.57,4520.55,4452.89,0,1,6980.08
6980.08,6297.48,8373.1,7739.16,4433.3,3629.08,6039.55,5018.9,0,1,8147.05
8147.05,6980.08,8243.8,7960.09,5269.88,4433.3,5325.25,4567.19,0,1,8168.92
8168.92,8147.05,6824.96,6911.73,4803.15,5269.88,7074.71,6292.86,0,1,6888.18
6888.18,8168.92,5896.23,5561.03,6477.67,4803.15,9224.86,8121.96,0,1,6065.18
6065.18,6888.18,5911.36,5763.43,9407.76,6477.67,7301.39,7213.89,0,1,5815.88
5815.88,6065.18,6142.38,6376.58,6272.49,9407.76,5669.24,6458.31,0,1,6305.55
6305.55,5815.88,6360.92,6437.97,5525.48,6272.49,6593.18,6364.92,0,1,6767.22
6767.22,6305.55,7068.32,7430.13,6852.73,5525.48,6749.07,6800.55,0,1,7263.25
7263.25,6767.22,7990.7,7739.18,7447.18,6852.73,5271.43,4747.03,1,1,8208.66
8208.66,7263.25,7814.47,7434.07,6533.3,7447.18,4690.69,4401.57,1,1,8586.56
8586.56,8208.66,7459.52,7405.33,5519.5,6533.3,4434.95,4231.8,1,1,8603.86
8603.86,8586.56,7157,7398.48,5450.18,5519.5,4324.4,4153.87,1,1,8612.93
8612.93,8603.86,7299.18,7152.37,5147.48,5450.18,4735.91,4458.62,1,1,8159.29
8159.29,8612.93,7810,7416.19,5843.83,5147.48,5940.22,5034.66,1,1,8117.29
8117.29,8159.29,8004.28,8028.68,6012.58,5843.83,7649.02,6596.32,1,1,9282.48
9282.48,8117.29,7876.57,8550.24,7363.8,6012.58,9200.27,7601.29,1,1,9338.69
9338.69,9282.48,6849.55,7765.53,7740.64,7363.8,5124.88,5520.33,1,1,8017.45
8017.45,9338.69,7003.25,7088.16,5022.51,7740.64,5250.72,6055.9,1,1,6675.75
6675.75,8017.45,6901.88,7315.8,5064.75,5022.51,4739.63,4819.51,1,1,6098.7
6098.7,6675.75,6888.63,7499.5,4457.11,5064.75,4253.9,4715.14,1,1,5629.43
5629.43,6098.7,6769.9,7333.44,3650.35,4457.11,3862.12,4199.35,1,1,5340.93
5340.93,5629.43,5465.15,6469.6,3169.71,3650.35,3466.57,3640.37,1,1,4059.7
4059.7,5340.93,6297.48,6906.18,2910.34,3169.71,3629.08,4037.94,1,1,4750.66
4750.66,4059.7,6980.08,6853.65,3115.86,2910.34,4433.3,4520.55,1,1,5751.41
5751.41,4750.66,8147.05,8373.1,3682.12,3115.86,5269.88,6039.55,1,1,6778.44
6778.44,5751.41,8168.92,8243.8,4302.8,3682.12,4803.15,5325.25,1,1,6386.98
6386.98,6778.44,6888.18,6824.96,4334.75,4302.8,6477.67,7074.71,1,1,6160.81
6160.81,6386.98,6065.18,5896.23,4964.91,4334.75,9407.76,9224.86,1,1,5790.63
5790.63,6160.81,5815.88,5911.36,7093.68,4964.91,6272.49,7301.39,1,1,5506.33
5506.33,5790.63,6305.55,6142.38,5952.21,7093.68,5525.48,5669.24,1,1,5363.05
5363.05,5506.33,6767.22,6360.92,4956.98,5952.21,6852.73,6593.18,1,1,6182.6
6182.6,5363.05,7263.25,7068.32,5624.25,4956.98,7447.18,6749.07,1,1,7466.34
7466.34,6182.6,8208.66,7990.7,6874.64,5624.25,6533.3,5271.43,0,1,8211.51
8211.51,7466.34,8586.56,7814.47,6439.07,6874.64,5519.5,4690.69,0,1,8460.39
8460.39,8211.51,8603.86,7459.52,5170.08,6439.07,5450.18,4434.95,0,1,8078.35
8078.35,8460.39,8612.93,7157,4935.73,5170.08,5147.48,4324.4,0,1,7827.74
7827.74,8078.35,8159.29,7299.18,4547.44,4935.73,5843.83,4735.91,0,1,8323.58
8323.58,7827.74,8117.29,7810,5250.44,4547.44,6012.58,5940.22,0,1,8208.41
8208.41,8323.58,9282.48,8004.28,6005.4,5250.44,7363.8,7649.02,0,1,8722.99
8722.99,8208.41,9338.69,7876.57,6981.22,6005.4,7740.64,9200.27,0,1,8505.6
8505.6,8722.99,8017.45,6849.55,6806.73,6981.22,5022.51,5124.88,0,1,7645.83
7645.83,8505.6,6675.75,7003.25,4698.27,6806.73,5064.75,5250.72,0,1,7209.15
7209.15,7645.83,6098.7,6901.88,5442.81,4698.27,4457.11,4739.63,0,1,7192.53
7192.53,7209.15,5629.43,6888.63,4936.93,5442.81,3650.35,4253.9,0,1,7286.53
7286.53,7192.53,5340.93,6769.9,4637.63,4936.93,3169.71,3862.12,0,1,7321.28
7321.28,7286.53,4059.7,5465.15,3876.64,4637.63,2910.34,3466.57,0,1,5807.93
5807.93,7321.28,4750.66,6297.48,3462.09,3876.64,3115.86,3629.08,0,1,6422.68
6422.68,5807.93,5751.41,6980.08,3804.91,3462.09,3682.12,4433.3,0,1,7256.5
7256.5,6422.68,6778.44,8147.05,4740.54,3804.91,4302.8,5269.88,0,1,8746.89
8746.89,7256.5,6386.98,8168.92,6125.56,4740.54,4334.75,4803.15,0,1,7921.67
7921.67,8746.89,6160.81,6888.18,5061.42,6125.56,4964.91,6477.67,0,1,5705.69
5705.69,7921.67,5790.63,6065.18,6461.52,5061.42,7093.68,9407.76,0,1,4833.05
4833.05,5705.69,5506.33,5815.88,9968.62,6461.52,5952.21,6272.49,0,1,4777.84
4777.84,4833.05,5363.05,6305.55,7455.51,9968.62,4956.98,5525.48,0,1,5941.74
5941.74,4777.84,6182.6,6767.22,6209.51,7455.51,5624.25,6852.73,0,1,6863.11
6863.11,5941.74,7466.34,7263.25,7032.71,6209.51,6874.64,7447.18,0,1,7591.69
7591.69,6863.11,8211.51,8208.66,7726.77,7032.71,6439.07,6533.3,0,1,8212.06
8212.06,7591.69,8460.39,8586.56,6737.42,7726.77,5170.08,5519.5,0,1,8994.42
8994.42,8212.06,8078.35,8603.86,5874.25,6737.42,4935.73,5450.18,0,1,8847.08
8847.08,8994.42,7827.74,8612.93,5233.73,5874.25,4547.44,5147.48,0,1,8027.88
8027.88,8847.08,8323.58,8159.29,4500.51,5233.73,5250.44,5843.83,0,1,8515.68
8515.68,8027.88,8208.41,8117.29,4931.92,4500.51,6005.4,6012.58,0,1,8586.17
8586.17,8515.68,8722.99,9282.48,5499.47,4931.92,6981.22,7363.8,0,1,9082.19
9082.19,8586.17,8505.6,9338.69,6311.68,5499.47,6806.73,7740.64,0,1,9197.26
9197.26,9082.19,7645.83,8017.45,6234.39,6311.68,4698.27,5022.51,0,1,8585.7
8585.7,9197.26,7209.15,6675.75,4899.57,6234.39,5442.81,5064.75,0,1,7355.15
7355.15,8585.7,7192.53,6098.7,6089.98,4899.57,4936.93,4457.11,0,1,6989.12
6989.12,7355.15,7286.53,5629.43,5202.63,6089.98,4637.63,3650.35,0,1,6096.18
6096.18,6989.12,7321.28,5340.93,4480.41,5202.63,3876.64,3169.71,0,1,6356.06
6356.06,6096.18,5807.93,4059.7,3782.45,4480.41,3462.09,2910.34,0,1,5197.4
